article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
220094021,220094,Aguilera maxidress,265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless maxi dress in jersey with an elasticated seam at the waist and slits in the sides. Integral top with elastication at the top.,dress,dress/0220094021.jpg
220365001,220365,Cool Olja round,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal sidepieces and tinted, UV-protective lenses.",sunglass,sunglass/0220365001.jpg
220365002,220365,Olja sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal sidepieces and tinted, UV-protective lenses.",sunglass,sunglass/0220365002.jpg
220365004,220365,Olja sunglasses,81,Sunglasses,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal sidepieces and tinted, UV-protective lenses.",sunglass,sunglass/0220365004.jpg
220365007,220365,Cool Olja round,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal sidepieces and tinted, UV-protective lenses.",sunglass,sunglass/0220365007.jpg
224314007,224314,Pinocchio hat,75,Hat/beanie,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cable-knit hat with a faux fur pompom.,hat,hat/0224314007.jpg
224314011,224314,Pinocchio hat,75,Hat/beanie,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cable-knit hat with a faux fur pompom.,hat,hat/0224314011.jpg
224314013,224314,Pinocchio hat,75,Hat/beanie,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cable-knit hat with a faux fur pompom.,hat,hat/0224314013.jpg
224314016,224314,Pinocchio hat,75,Hat/beanie,Accessories,1010010,Melange,13,Beige,2,Medium Dusty,1,Mole,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cable-knit hat with a faux fur pompom.,hat,hat/0224314016.jpg
224314017,224314,Pinocchio hat,75,Hat/beanie,Accessories,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cable-knit hat with a faux fur pompom.,hat,hat/0224314017.jpg
224314018,224314,Pinocchio hat,75,Hat/beanie,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Cable-knit hat with a faux fur pompom.,hat,hat/0224314018.jpg
224521007,224521,DERRIDA windstopper tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Winter running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Zipped key pocket at the back and reflective details. Legs with windproof sections, mesh sections at the knees and on the inside, and a zip at the hems. Brushed thermal inside.",pants,pants/0224521007.jpg
225784001,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784001.jpg
225784023,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010017,Stripe,52,Pink,5,Bright,4,Pink,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784023.jpg
225784037,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784037.jpg
225784039,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010016,Solid,30,Other Orange,5,Bright,3,Orange,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784039.jpg
225784040,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784040.jpg
225784043,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784043.jpg
225784044,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010010,Melange,51,Light Pink,3,Light,4,Pink,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784044.jpg
225784045,225784,HARLEY 2-pack basic tee,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short-sleeved tops in cotton jersey.,shirt,shirt/0225784045.jpg
237032003,237032,Fancy long Leg Leggings,273,Leggings/Tights,Garment Lower body,1010010,Melange,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Jersey leggings with an elasticated waist.,pants,pants/0237032003.jpg
240670058,240670,Tess tee (1),255,T-shirt,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.,shirt,shirt/0240670058.jpg
240670060,240670,Tess tee (1),255,T-shirt,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.,shirt,shirt/0240670060.jpg
241412034,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412034.jpg
241412037,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010014,Placement print,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412037.jpg
241412038,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,33,Dark Orange,7,Medium,18,Red,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412038.jpg
241412043,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,14,Dark Beige,4,Dark,11,Beige,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412043.jpg
241412044,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,42,Red,7,Medium,18,Red,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412044.jpg
241412045,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412045.jpg
241412046,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412046.jpg
241412052,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.,pants,pants/0241412052.jpg
241436001,241436,Fix it tote bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft handbag in imitation leather with two handles, a zip and a detachable shoulder strap at the top, and three inner compartments, one with a zip. Lined. Size 27x31 cm.",bag,bag/0241436001.jpg
241436006,241436,Fix it tote bag,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft handbag in imitation leather with two handles, a zip and a detachable shoulder strap at the top, and three inner compartments, one with a zip. Lined. Size 27x31 cm.",bag,bag/0241436006.jpg
242354009,242354,CALVIN running shorts,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Short running shorts in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist, perforated side sections, a key pocket at the back with a concealed zip, and reflective details. Lined with short tights. Regular fit.",shorts,shorts/0242354009.jpg
243613004,243613,Minna highwaist leggings (1),273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"High-waisted leggings in sturdy, ribbed jersey with an elasticated waist.",pants,pants/0243613004.jpg
245348002,245348,Santa Hat,75,Hat/beanie,Accessories,1010014,Placement print,42,Red,7,Medium,18,Red,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Fine-knit hat with a pompom on top, a turned-up hem with a text motif, and a detachable pile beard.",hat,hat/0245348002.jpg
250457010,250457,Brandon denim cropped,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"5-pocket knee-length shorts in washed denim with hard-worn details, a regular waist and button fly.",shorts,shorts/0250457010.jpg
254457030,254457,Basic SS dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457030.jpg
254457031,254457,Basic SS dress,265,Dress,Garment Full body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457031.jpg
254457033,254457,Basic SS dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457033.jpg
254457034,254457,Basic SS dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457034.jpg
254457037,254457,Basic SS dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457037.jpg
254457038,254457,Basic SS dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457038.jpg
254457039,254457,Basic SS dress,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved dress in soft organic cotton jersey.,dress,dress/0254457039.jpg
255396006,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010018,Treatment,7,Grey,2,Medium Dusty,12,Grey,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396006.jpg
255396007,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396007.jpg
255396010,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010018,Treatment,12,Light Beige,1,Dusty Light,11,Beige,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396010.jpg
255396018,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010018,Treatment,43,Dark Red,4,Dark,18,Red,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396018.jpg
255396023,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396023.jpg
255396024,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396024.jpg
255396025,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010018,Treatment,7,Grey,2,Medium Dusty,12,Grey,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396025.jpg
255396033,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010018,Treatment,52,Pink,2,Medium Dusty,4,Pink,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396033.jpg
255396042,255396,Nora Cardigan,245,Cardigan,Garment Upper body,1010018,Treatment,43,Dark Red,4,Dark,18,Red,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Cardigan in sweatshirt fabric with a lined hood, diagonal zip at the front and side pockets. Ribbed cuffs and a raw-edge hem.",jacket,jacket/0255396042.jpg
256096022,256096,Basic SS henley t-shirt,255,T-shirt,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved Henley shirt in organic cotton jersey with press-studs at the top.,shirt,shirt/0256096022.jpg
256096023,256096,Basic SS henley t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,22,Yellow,7,Medium,8,Yellow,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved Henley shirt in organic cotton jersey with press-studs at the top.,shirt,shirt/0256096023.jpg
257667055,257667,Lizzie,255,T-shirt,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved V-neck top in softly draping airy jersey with a slight sheen.,shirt,shirt/0257667055.jpg
257667061,257667,Lizzie,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved V-neck top in softly draping airy jersey with a slight sheen.,shirt,shirt/0257667061.jpg
258650001,258650,Berlin boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation suede with elastic gores in the sides, fabric linings and insoles and rubber soles. Heel 6.5 cm.",shoe,shoe/0258650001.jpg
260736025,260736,NATE  basic S/S solid tee BB,255,T-shirt,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,T-shirt in soft organic cotton jersey.,shirt,shirt/0260736025.jpg
